f,x,y,z
404.00,-0.0000,0.0000,0.0002
405.00,0.0000,0.0000,0.0001
406.00,0.0000,0.0000,0.0002
407.00,-0.0000,-0.0001,0.0001
408.00,-0.0001,-0.0000,0.0000
409.00,0.0000,0.0001,0.0002
410.00,0.0001,0.0001,0.0001
411.00,0.0000,0.0000,0.0003
412.00,0.0000,0.0001,0.0004
413.00,0.0000,0.0001,0.0003
414.00,0.0000,-0.0000,0.0001
415.00,0.0000,0.0000,0.0003
416.00,0.0001,0.0000,0.0002
417.00,-0.0000,-0.0000,0.0001
418.00,0.0002,0.0000,0.0001
419.00,0.0000,0.0000,0.0003
420.00,-0.0001,0.0000,0.0003
421.00,0.0001,0.0000,0.0001
422.00,-0.0000,0.0000,0.0004
423.00,0.0002,0.0000,0.0007
424.00,0.0001,0.0000,0.0009
425.00,-0.0000,0.0001,0.0010
426.00,0.0000,0.0003,0.0022
427.00,0.0002,0.0005,0.0038
428.00,0.0000,0.0017,0.0093
429.00,0.0001,0.0005,0.0035
430.00,0.0001,0.0003,0.0019
431.00,0.0001,0.0001,0.0010
432.00,0.0001,0.0001,0.0011
433.00,0.0001,0.0000,0.0007
434.00,-0.0000,0.0000,0.0006
435.00,0.0000,0.0001,0.0004
436.00,0.0000,0.0001,0.0003
437.00,0.0000,-0.0000,0.0004
438.00,0.0001,-0.0002,0.0002
439.00,0.0001,-0.0000,0.0003
440.00,0.0001,-0.0000,0.0003
441.00,0.0001,0.0000,0.0003
442.00,0.0002,0.0001,0.0005
443.00,0.0001,0.0001,0.0006
444.00,0.0001,0.0001,0.0004
445.00,0.0001,0.0001,0.0003
446.00,0.0000,-0.0000,0.0005
447.00,0.0000,0.0001,0.0003
448.00,0.0002,0.0001,0.0006
449.00,0.0002,-0.0000,0.0008
450.00,0.0003,0.0001,0.0011
451.00,0.0003,0.0002,0.0009
452.00,0.0005,0.0003,0.0016
453.00,0.0007,0.0005,0.0021
454.00,0.0008,0.0006,0.0021
455.00,0.0013,0.0009,0.0044
456.00,0.0041,0.0025,0.0119
457.00,0.0037,0.0023,0.0110
458.00,0.0018,0.0011,0.0056
459.00,0.0010,0.0007,0.0034
460.00,0.0008,0.0005,0.0021
461.00,0.0004,0.0002,0.0013
462.00,0.0005,0.0002,0.0014
463.00,0.0004,0.0001,0.0012
464.00,0.0002,0.0001,0.0008
465.00,0.0002,0.0000,0.0006
466.00,0.0001,0.0002,0.0007
467.00,0.0001,0.0001,0.0005
468.00,0.0001,0.0001,0.0006
469.00,0.0002,0.0001,0.0007
470.00,0.0001,0.0000,0.0006
471.00,0.0003,-0.0001,0.0007
472.00,0.0001,0.0001,0.0007
473.00,0.0001,-0.0000,0.0006
474.00,0.0001,0.0000,0.0005
475.00,0.0001,0.0001,0.0003
476.00,0.0001,0.0000,0.0006
477.00,0.0002,-0.0000,0.0005
478.00,0.0002,0.0000,0.0006
479.00,0.0002,0.0000,0.0008
480.00,0.0005,-0.0000,0.0014
481.00,0.0003,0.0001,0.0013
482.00,0.0005,0.0001,0.0021
483.00,0.0008,0.0001,0.0030
484.00,0.0015,0.0003,0.0048
485.00,0.0029,0.0010,0.0093
486.00,0.0018,0.0005,0.0063
487.00,0.0009,0.0002,0.0033
488.00,0.0004,0.0001,0.0017
489.00,0.0003,0.0001,0.0013
490.00,0.0003,0.0001,0.0014
491.00,0.0001,-0.0000,0.0008
492.00,0.0002,0.0001,0.0007
493.00,0.0002,-0.0001,0.0006
494.00,0.0000,-0.0001,0.0004
495.00,-0.0000,-0.0000,0.0002
496.00,-0.0000,0.0001,0.0003
497.00,0.0001,-0.0000,0.0005
498.00,0.0000,0.0000,0.0004
499.00,0.0000,0.0000,0.0005
500.00,0.0001,0.0001,0.0006
501.00,0.0002,-0.0001,0.0003
502.00,-0.0000,0.0001,0.0005
503.00,0.0000,0.0000,0.0003
504.00,0.0000,-0.0000,0.0001
505.00,0.0001,-0.0000,0.0005
506.00,0.0000,-0.0000,0.0003
507.00,0.0001,-0.0000,0.0007
508.00,0.0002,0.0000,0.0006
509.00,0.0002,0.0001,0.0009
510.00,0.0001,-0.0001,0.0011
511.00,0.0003,0.0000,0.0012
512.00,0.0006,0.0001,0.0024
513.00,0.0016,0.0002,0.0057
514.00,0.0025,0.0003,0.0086
515.00,0.0010,0.0001,0.0038
516.00,0.0004,0.0001,0.0020
517.00,0.0003,0.0000,0.0013
518.00,0.0002,-0.0000,0.0008
519.00,0.0003,0.0000,0.0006
520.00,0.0002,-0.0001,0.0005
521.00,0.0001,0.0001,0.0004
522.00,0.0001,0.0001,0.0005
523.00,0.0001,-0.0001,0.0003
524.00,0.0001,0.0001,0.0001
525.00,0.0001,-0.0000,0.0003
526.00,0.0001,-0.0001,0.0003
527.00,0.0001,-0.0000,0.0002
528.00,0.0001,-0.0000,0.0003
529.00,-0.0000,0.0000,0.0003
530.00,0.0003,-0.0000,0.0002
531.00,0.0002,0.0001,0.0004
532.00,0.0000,0.0001,-0.0000
533.00,0.0001,0.0000,0.0002
534.00,0.0001,-0.0000,0.0002
535.00,0.0001,0.0000,0.0002
536.00,0.0002,-0.0001,0.0004
537.00,0.0003,0.0001,0.0005
538.00,0.0002,0.0001,0.0004
539.00,0.0002,-0.0000,0.0005
540.00,0.0007,0.0000,0.0012
541.00,0.0014,0.0000,0.0019
542.00,0.0030,0.0003,0.0046
543.00,0.0024,0.0003,0.0041
544.00,0.0010,0.0001,0.0017
545.00,0.0004,0.0001,0.0007
546.00,0.0004,-0.0000,0.0004
547.00,0.0003,-0.0001,0.0004
548.00,0.0001,-0.0000,0.0004
549.00,0.0001,0.0000,0.0004
550.00,0.0001,-0.0000,0.0002
551.00,0.0001,-0.0000,0.0002
552.00,0.0000,-0.0000,0.0003
553.00,-0.0000,-0.0001,0.0001
554.00,0.0001,-0.0000,0.0002
555.00,0.0000,0.0000,0.0001
556.00,0.0000,0.0001,0.0001
557.00,0.0001,-0.0000,0.0004
558.00,-0.0000,0.0001,0.0002
559.00,0.0000,-0.0001,0.0003
560.00,-0.0000,-0.0000,0.0001
561.00,0.0001,-0.0000,-0.0000
562.00,0.0000,0.0000,-0.0000
563.00,0.0000,0.0000,0.0001
564.00,0.0001,-0.0000,0.0000
565.00,0.0002,0.0000,0.0002
566.00,0.0002,-0.0001,0.0001
567.00,0.0002,-0.0000,0.0000
568.00,0.0003,-0.0000,0.0003
569.00,0.0007,0.0002,0.0005
570.00,0.0015,0.0005,0.0012
571.00,0.0033,0.0010,0.0026
572.00,0.0013,0.0005,0.0011
573.00,0.0003,0.0000,0.0002
574.00,0.0002,0.0001,0.0002
575.00,0.0002,-0.0000,0.0001
576.00,0.0001,0.0001,-0.0000
577.00,-0.0000,0.0001,-0.0000
578.00,0.0001,-0.0000,0.0001
579.00,0.0000,-0.0000,0.0003
580.00,0.0000,-0.0000,0.0001
581.00,0.0001,-0.0000,-0.0000
582.00,0.0001,-0.0000,0.0001
583.00,0.0001,-0.0000,0.0001
584.00,-0.0001,-0.0000,0.0001
585.00,0.0002,-0.0000,0.0002
586.00,0.0000,0.0001,0.0001
587.00,0.0000,-0.0000,0.0001
588.00,0.0000,0.0001,0.0001
589.00,0.0001,0.0000,0.0000
590.00,0.0000,-0.0000,-0.0000
591.00,0.0002,-0.0000,0.0001
592.00,-0.0000,0.0000,0.0000
593.00,-0.0000,0.0000,-0.0000
594.00,0.0001,0.0000,0.0000
595.00,0.0000,-0.0001,-0.0000
596.00,0.0001,0.0001,0.0001
597.00,0.0002,0.0001,0.0000
598.00,0.0002,0.0002,-0.0000
599.00,0.0007,0.0010,0.0005
600.00,0.0006,0.0010,0.0004
601.00,0.0001,0.0002,0.0001
602.00,-0.0000,-0.0001,0.0001
603.00,-0.0000,0.0000,0.0000
604.00,0.0001,0.0000,0.0001
605.00,-0.0000,-0.0001,0.0002
606.00,0.0001,0.0001,0.0001
607.00,0.0001,0.0000,0.0001
608.00,0.0001,0.0001,-0.0000
609.00,0.0001,0.0001,0.0000
610.00,0.0000,-0.0001,0.0001
611.00,-0.0000,0.0000,0.0000
612.00,-0.0000,0.0000,0.0001
613.00,-0.0000,0.0000,0.0001
614.00,0.0000,0.0000,0.0002
615.00,0.0001,-0.0000,0.0001
616.00,0.0001,-0.0000,0.0001
617.00,-0.0001,0.0000,0.0000
618.00,0.0001,-0.0000,0.0002
619.00,-0.0000,0.0000,-0.0000
620.00,0.0000,-0.0000,-0.0000
621.00,0.0000,-0.0000,0.0000
622.00,-0.0000,-0.0000,-0.0000
623.00,-0.0000,-0.0000,0.0001
624.00,0.0002,-0.0001,0.0001
625.00,0.0000,-0.0000,0.0001
626.00,0.0002,-0.0000,0.0003
627.00,0.0006,0.0000,0.0004
628.00,0.0010,0.0002,0.0005
629.00,0.0002,0.0000,0.0002
630.00,-0.0000,-0.0000,0.0000
631.00,0.0001,0.0001,0.0001
632.00,0.0001,0.0001,-0.0001
633.00,0.0001,-0.0000,0.0001
634.00,0.0000,0.0000,-0.0000
635.00,-0.0000,-0.0001,0.0001
636.00,0.0001,-0.0000,0.0001
637.00,0.0001,-0.0001,0.0000
638.00,0.0000,-0.0000,0.0001
639.00,0.0000,-0.0000,0.0001
640.00,-0.0001,0.0000,0.0001
641.00,0.0000,0.0001,-0.0001
642.00,0.0000,-0.0001,-0.0000
643.00,-0.0001,-0.0001,-0.0000
644.00,0.0001,0.0000,0.0001
645.00,0.0000,-0.0001,0.0001
646.00,-0.0000,0.0001,0.0001
647.00,-0.0001,0.0000,0.0001
648.00,0.0001,-0.0000,-0.0000
649.00,0.0001,0.0001,0.0001
650.00,0.0000,0.0000,0.0001
651.00,-0.0000,-0.0001,-0.0001
652.00,-0.0000,-0.0000,-0.0000
653.00,-0.0000,-0.0000,0.0001
654.00,0.0001,0.0002,0.0001
655.00,0.0001,0.0000,0.0000
656.00,0.0007,0.0005,0.0001
657.00,0.0007,0.0008,0.0003
658.00,0.0001,0.0000,0.0001
659.00,0.0000,-0.0000,0.0001
660.00,0.0000,0.0000,-0.0001
661.00,0.0002,-0.0000,0.0001
662.00,0.0000,-0.0001,-0.0001
663.00,0.0000,0.0001,0.0001
664.00,0.0000,-0.0000,0.0001
665.00,0.0000,0.0000,-0.0000
666.00,0.0001,0.0001,0.0000
667.00,0.0001,-0.0000,0.0001
668.00,0.0000,-0.0000,0.0000
669.00,0.0000,0.0001,0.0001
670.00,0.0000,-0.0000,0.0002
671.00,0.0001,0.0001,0.0001
672.00,0.0001,-0.0000,0.0001
673.00,0.0002,0.0000,0.0000
674.00,-0.0000,-0.0000,0.0002
675.00,0.0000,-0.0001,-0.0000
676.00,0.0001,-0.0000,0.0001
677.00,0.0001,-0.0000,0.0000
678.00,0.0001,0.0000,-0.0001
679.00,0.0001,0.0001,-0.0001
680.00,0.0002,-0.0000,0.0001
